Songs & Artist,Streams,Daily,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,trend_alignment
ZZ Top - La Grange (2005 Remaster),"88,71,88,625 ","3,45,580 ",70YvYr2hGlS01bKRIho1HM,ZZ Top,Tres Hombres (Expanded 2006 Remaster),La Grange - 2005 Remaster,77.0,230480.0,False,0.545,0.64,4.0,-9.937,0.0,0.224,0.00249,0.0304,0.196,0.606,80.544,4.0,blues,0.4496172380553186
Maroon 5 - Beautiful Mistakes,"88,71,67,538 ","2,30,755 ",,,,,,,,,,,,,,,,,,,,,
Drake - Jumpman,"88,59,47,267 ","1,06,545 ",,,,,,,,,,,,,,,,,,,,,
Julia Michaels - What A Time,"88,54,99,134 ","1,90,200 ",5khYjyvP68aobZCSnobv6l,Julia Michaels;Niall Horan,Отново на училище,What A Time,0.0,173306.0,False,0.516,0.467,0.0,-6.184,1.0,0.0302,0.662,0.0,0.0853,0.386,132.861,4.0,electro,0.7787673280187545
Becky G - Sin Pijama,"88,51,97,492 ","2,14,201 ",2ijef6ni2amuunRoKTlgww,Becky G;Natti Natasha,Sin Pijama,Sin Pijama,69.0,188560.0,False,0.791,0.745,11.0,-3.695,0.0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,4.0,reggaeton,0.5881027520387418
Culture Club - Karma Chameleon,"88,50,39,930 ","3,36,293 ",4NH4xiPQ7TqNGqj6pZV4ki,Culture Club,The Best Of Culture Club,Karma Chameleon,66.0,242200.0,False,0.668,0.473,10.0,-15.402,1.0,0.0336,0.231,0.0,0.115,0.962,91.976,4.0,disco,0.5520348665878357
Chappell Roan - HOT TO GO!,"88,45,00,119 ","5,94,689 ",,,,,,,,,,,,,,,,,,,,,
CNCO - ReggaetÃ³n Lento (Bailemos),"88,44,10,600 ","2,11,232 ",3AEZUABDXNtecAOSC1qTfo,CNCO,Primera Cita,Reggaetón Lento (Bailemos),73.0,222560.0,False,0.761,0.838,4.0,-3.073,0.0,0.0502,0.4,0.0,0.176,0.71,93.974,4.0,reggae,0.5867286966358066
Maroon 5 - Sunday Morning,"88,43,54,579 ","7,61,712 ",11607FzqoipskTsXrwEHnJ,The Velvet Underground;Nico,The Velvet Underground & Nico 45th Anniversary,Sunday Morning,65.0,175893.0,False,0.506,0.442,5.0,-13.268,0.0,0.0276,0.0869,0.00239,0.0846,0.532,105.826,4.0,psych-rock,0.7266722336970156
Justin Bieber - Holy,"88,41,71,144 ","1,39,310 ",0BCy325UZyR9z0t0uxwn2N,Florida Georgia Line,Dig Your Roots,H.O.L.Y.,71.0,194186.0,False,0.523,0.666,7.0,-4.081,0.0,0.0327,0.401,0.0,0.0728,0.564,78.077,4.0,country,0.4283844282890728
Romeo Santos - Imitadora,"88,41,11,991 ","8,22,595 ",,,,,,,,,,,,,,,,,,,,,
Felix Jaehn - Ain't Nobody (Loves Me Better),"88,39,91,600 ","1,91,630 ",3qDnNraAXKUm1uz8UWFq26,Felix Jaehn;Jasmine Thompson,Autumn Vibes 2022,Ain't Nobody (Loves Me Better),0.0,186146.0,False,0.778,0.566,2.0,-6.969,0.0,0.0314,0.681,0.000241,0.0696,0.454,117.976,4.0,house,0.9517647360535806
Lil Tjay - F.N,"88,31,10,124 ","2,32,201 ",0RLLvYBopDwooCyvnTwgYu,Lil Tjay,True 2 Myself,F.N,78.0,224000.0,True,0.567,0.515,6.0,-10.265,0.0,0.247,0.354,0.0,0.078,0.321,120.1,1.0,r-n-b,0.9310001592775388
Taylor Swift - Lavender Haze,"88,30,16,956 ","1,68,423 ",,,,,,,,,,,,,,,,,,,,,
Plan B - Candy,"88,29,22,661 ","5,21,783 ",4h5m56ExHLPUC9NGz7U1Qa,Paolo Nutini,Sunny Side Up,Candy,69.0,298693.0,False,0.612,0.601,7.0,-7.809,1.0,0.0421,0.373,0.0,0.156,0.368,125.164,4.0,british,0.9064514787139132
"$uicideboy$ - ...And to Those I Love, Thanks for Sticking Around","88,28,78,403 ","2,79,737 ",,,,,,,,,,,,,,,,,,,,,
Eyedress - Something About You,"88,28,73,421 ","5,31,374 ",0vdNhG2CoWoBM1UbsioEpV,Level 42,Classic,Something About You,31.0,264600.0,False,0.721,0.672,6.0,-9.029,0.0,0.0339,0.0547,0.0106,0.201,0.804,104.976,4.0,disco,0.7322497822329532
Drake - Knife Talk,"88,27,57,292 ","2,11,318 ",,,,,,,,,,,,,,,,,,,,,
Rihanna - Kiss It Better,"88,25,59,768 ","14,23,268 ",,,,,,,,,,,,,,,,,,,,,
50 Cent - Many Men (Wish Death),"88,24,32,467 ","5,88,899 ",,,,,,,,,,,,,,,,,,,,,
The Ronettes - Be My Baby,"88,22,48,756 ","7,84,075 ",,,,,,,,,,,,,,,,,,,,,
Lykke Li - I Follow Rivers,"88,19,70,503 ","6,64,163 ",336ZYcU6poBWi3s8yzRcAD,Lykke Li,Wounded Rhymes,I Follow Rivers,63.0,228466.0,False,0.599,0.533,9.0,-14.032,0.0,0.0472,0.475,0.00153,0.235,0.607,122.262,4.0,swedish,0.8596954242290866
"Tyler, The Creator - NEW MAGIC WAND","88,19,67,123 ","3,51,128 ",,,,,,,,,,,,,,,,,,,,,
Â¥$ - CARNIVAL,"88,13,96,899 ","4,47,406 ",67L3nt0J93uZ069m3oheLh,Quintino,Carnival,Carnival,46.0,170400.0,False,0.627,0.933,0.0,-3.951,1.0,0.0803,0.00239,0.264,0.126,0.449,150.035,4.0,progressive-house,0.5511683259509462
Mumford & Sons - I Will Wait,"88,13,37,690 ","3,26,075 ",5PRRthP9SLfbXB359MfIWv,Mumford & Sons,Babel (Deluxe Version),I Will Wait,71.0,276720.0,False,0.486,0.769,1.0,-5.14,1.0,0.0341,0.0119,0.00832,0.197,0.393,131.286,4.0,folk,0.8021577491859845
Ricky Montgomery - Mr. Loverman,"88,10,05,277 ","4,52,301 ",2IVsRhKrx8hlQBOWy4qebo,Ricky Montgomery,Montgomery Ricky,Mr Loverman,79.0,216880.0,False,0.639,0.526,0.0,-6.697,1.0,0.0256,0.245,2.43e-05,0.25,0.488,130.033,3.0,indie,0.824420574326308
The Temper Trap - Sweet Disposition,"88,09,40,643 ","5,27,988 ",,,,,,,,,,,,,,,,,,,,,
5 Seconds of Summer - She Looks So Perfect,"88,07,84,051 ","3,24,247 ",,,,,,,,,,,,,,,,,,,,,
THE SCOTTS - THE SCOTTS,"88,07,58,098 ","1,05,751 ",,,,,,,,,,,,,,,,,,,,,
Maluma - 11 PM,"88,06,30,812 ","3,84,047 ",7KbF6AdprOXEEHlsq11Z6d,Maluma,11:11,11 PM,75.0,175733.0,False,0.777,0.712,10.0,-4.84,1.0,0.277,0.217,0.0,0.091,0.68,95.692,4.0,reggae,0.6094192168805717
A Boogie Wit da Hoodie - Swervin,"88,00,19,480 ","90,093 ",,,,,,,,,,,,,,,,,,,,,
The Smashing Pumpkins - 1979,"87,99,21,251 ","4,51,545 ",6SwLbGkrXDW8DzYGhqhxGD,Deru,1979,1979,36.0,291146.0,False,0.299,0.128,5.0,-16.762,1.0,0.0367,0.949,0.876,0.118,0.0369,139.45,4.0,idm,0.6492694398356817
Kordhell - MURDER IN MY MIND,"87,95,24,832 ","2,33,692 ",,,,,,,,,,,,,,,,,,,,,
JACKBOYS - OUT WEST,"87,94,17,601 ","2,22,034 ",,,,,,,,,,,,,,,,,,,,,
Dua Lipa - Love Again,"87,90,98,593 ","4,00,546 ",6ncsVXsY8FaxpK5yg1eMHI,itssvd;Shiloh Dynasty,Missing,Love Again,62.0,89340.0,False,0.643,0.417,4.0,-10.155,1.0,0.186,0.809,0.0147,0.168,0.355,94.435,4.0,chill,0.5923710508097142
Becky G - Mayores,"87,85,27,368 ","4,32,309 ",2AY1UAimvTqjJC8vDJsOyy,Becky G;Bad Bunny,MALA SANTA,Mayores,72.0,203186.0,False,0.745,0.836,5.0,-4.336,0.0,0.0444,0.145,0.00314,0.116,0.874,96.993,4.0,reggaeton,0.6248394910222232
Cascada - Everytime We Touch,"87,83,96,436 ","3,30,333 ",5YJtMNWKe55yr49cyJgxva,Cascada,Everytime We Touch (Premium Edition),Everytime We Touch,71.0,197124.0,False,0.633,0.976,8.0,-5.362,1.0,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,4.0,german,0.6480056664067142
Adele - Chasing Pavements,"87,77,60,509 ","4,12,377 ",0Z5ok0QLLttAKsujOZYOXf,Adele,19,Chasing Pavements,74.0,210506.0,False,0.616,0.47,5.0,-6.092,0.0,0.0253,0.291,0.0,0.111,0.325,80.03,4.0,british,0.4461334015870766
Carlos Vives - La Bicicleta,"87,77,50,551 ","2,55,341 ",,,,,,,,,,,,,,,,,,,,,
Extreme - More Than Words,"87,73,84,157 ","3,60,503 ",58c8pMaXi3xdpBIVfG6WGC,Extreme,Extreme II: Pornograffitti (Deluxe),More Than Words,67.0,334000.0,False,0.403,0.134,6.0,-14.955,1.0,0.0353,0.469,0.0,0.113,0.258,182.894,4.0,hard-rock,0.2833304992527313
James Bay - Hold Back The River,"87,60,02,605 ","2,21,519 ",,,,,,,,,,,,,,,,,,,,,
Justin Bieber - Hold On,"87,51,82,370 ","1,84,431 ",5vjLSffimiIP26QG5WcN2K,Chord Overstreet,Hold On,Hold On,82.0,198853.0,False,0.618,0.443,2.0,-9.681,1.0,0.0526,0.469,0.0,0.0829,0.167,119.949,4.0,acoustic,0.941129399412879
Lukas Graham - Love Someone,"87,40,49,289 ","1,52,059 ",4Bo6FwC7Oe9zywSZc6q7hO,Jason Mraz,YES!,Love Someone,59.0,257173.0,False,0.582,0.347,7.0,-14.769,1.0,0.0305,0.317,0.00678,0.111,0.0797,97.957,4.0,acoustic,0.6208671762509864
King Von - Took Her To The O,"87,40,15,944 ","6,71,307 ",,,,,,,,,,,,,,,,,,,,,
ROSALÃA - BESO,"87,39,34,449 ","4,90,285 ",,,,,,,,,,,,,,,,,,,,,
Tego CalderÃ³n - Pa' Que Retozen,"87,39,33,373 ","4,73,237 ",,,,,,,,,,,,,,,,,,,,,
OneRepublic - Apologize,"87,36,39,297 ","5,95,319 ",3UhXPxLDFKCj1ZO6mmtV0a,OneRepublic,Dreaming Out Loud,Apologize,74.0,208106.0,False,0.593,0.74,8.0,-6.12,1.0,0.0339,0.363,2.22e-05,0.102,0.502,118.008,4.0,piano,0.9521099456235582
Timbaland - Apologize,"87,36,39,297 ","5,95,319 ",3UhXPxLDFKCj1ZO6mmtV0a,OneRepublic,Dreaming Out Loud,Apologize,74.0,208106.0,False,0.593,0.74,8.0,-6.12,1.0,0.0339,0.363,2.22e-05,0.102,0.502,118.008,4.0,piano,0.9521099456235582
Liana Flores - rises the moon,"87,28,37,969 ","4,64,375 ",51Grh1RyUDcMBbpuyUIUHI,Liana Flores,recently,rises the moon,81.0,161929.0,False,0.483,0.129,5.0,-20.149,0.0,0.0349,0.947,0.145,0.106,0.203,137.35,3.0,indie-pop,0.6483905963411973
Cigarettes After Sex - Sweet,"87,26,30,574 ","5,88,411 ",6ilc4vQcwMPlvAHFfsTGng,Cigarettes After Sex,Cigarettes After Sex,Sweet,75.0,292110.0,False,0.45,0.511,6.0,-9.073,1.0,0.0276,0.353,0.766,0.139,0.115,96.563,4.0,indie,0.6194040229486314
Katy Perry - Unconditionally,"87,24,38,989 ","2,78,240 ",,,,,,,,,,,,,,,,,,,,,
Daft Punk - One More Time,"87,17,84,978 ","5,42,514 ",1lXyxleB814ehGUXzsWNXu,Armin van Buuren;Maia Wright,One More Time,One More Time,69.0,148095.0,False,0.579,0.761,0.0,-5.547,1.0,0.0509,0.1,0.00176,0.279,0.287,126.165,4.0,progressive-house,0.8885444718980524
Travis Scott - STARGAZING,"87,16,69,257 ","1,51,833 ",0VF7YLIxSQKyNiFL3X6MmN,The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),Stargazing,76.0,217026.0,False,0.512,0.483,0.0,-7.798,1.0,0.0298,0.00304,0.0011,0.12,0.367,160.009,4.0,alt-rock,0.4525371586613695
Lizzy McAlpine - ceilings,"87,15,41,159 ","4,15,551 ",,,,,,,,,,,,,,,,,,,,,
Olly Alexander (Years & Years) - King,"87,12,70,336 ","3,96,328 ",1Wh5LO3TWAvaeDrwp4FZgo,XXXTENTACION,Revenge,King,68.0,112800.0,True,0.421,0.154,0.0,-12.405,1.0,0.0319,0.102,0.00692,0.207,0.0949,99.886,4.0,emo,0.6533648775498427
Chris Stapleton - You Should Probably Leave,"87,10,78,212 ","6,87,605 ",,,,,,,,,,,,,,,,,,,,,
Ed Sheeran - South of the Border,"87,09,14,579 ","1,31,940 ",,,,,,,,,,,,,,,,,,,,,
Migos - Walk It Talk It,"87,07,92,590 ","1,55,718 ",,,,,,,,,,,,,,,,,,,,,
Rihanna - Breakin' Dishes,"87,07,64,706 ","12,09,163 ",,,,,,,,,,,,,,,,,,,,,
BLACKPINK - Shut Down,"87,05,69,055 ","2,63,471 ",6tCd8bPvYnceDG7W9M1RMk,BLACKPINK,BORN PINK,Shut Down,87.0,175889.0,False,0.813,0.657,0.0,-6.447,1.0,0.0372,0.00269,0.0,0.183,0.651,110.053,3.0,k-pop,0.8132307881955899
Natanael Cano - AMG,"87,03,50,288 ","2,59,746 ",,,,,,,,,,,,,,,,,,,,,
Loreen - Tattoo,"87,03,14,667 ","4,42,171 ",6X5zsgjDlssIkv0sVYZgx1,Rammstein,Rammstein,Tattoo,59.0,251658.0,False,0.612,0.96,9.0,-4.547,1.0,0.091,0.00262,7.93e-05,0.0846,0.302,141.042,4.0,industrial,0.6599552445441493
Incubus - Drive,"86,94,78,523 ","4,82,549 ",7nnWIPM5hwE3DaUBkvOIpy,Incubus,Make Yourself,Drive,75.0,232453.0,False,0.645,0.792,4.0,-7.34,0.0,0.036,0.0562,0.0121,0.119,0.666,90.565,4.0,metal,0.5507499209389459
Majestic - Rasputin,"86,85,16,905 ","4,41,888 ",0b18g3G5spr4ZCkz7Y6Q0Q,Majestic;Boney M.,Rasputin,Rasputin,80.0,186209.0,False,0.758,0.913,6.0,-2.926,0.0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,4.0,dance,0.8427325787251294
"Grover Washington, Jr. - Just the Two of Us","86,74,83,196 ","3,28,605 ",5fdNHVZHbWB1AaXk4RBGVD,"Grover Washington, Jr.",Winelight,Just the Two of Us,71.0,443773.0,False,0.743,0.429,10.0,-14.576,0.0,0.0902,0.447,0.362,0.0455,0.597,95.406,4.0,jazz,0.5923016272323
Flo Rida - Club Can't Handle Me,"86,72,54,905 ","5,80,817 ",,,,,,,,,,,,,,,,,,,,,
Bacilos - Caraluna,"86,70,95,165 ","3,32,444 ",19yLCmQefMuNmdD7Fv3znn,Bacilos,Tropical Vibes,Caraluna,0.0,266160.0,False,0.759,0.773,9.0,-5.314,1.0,0.0672,0.175,0.0,0.1,0.895,102.789,4.0,latin,0.702529983044297
Pitbull - International Love,"86,67,75,340 ","5,60,636 ",,,,,,,,,,,,,,,,,,,,,
Blue Swede - Hooked On A Feeling,"86,67,52,610 ","2,59,066 ",6Ac4NVYYl2U73QiTt11ZKd,Blue Swede;Björn Skifs,Hooked On A Feeling,Hooked On A Feeling,73.0,172866.0,False,0.547,0.82,8.0,-6.728,1.0,0.0805,0.261,0.0,0.3,0.933,118.208,4.0,swedish,0.9564730025167412
Black Eyed Peas - Just Canât Get Enough,"86,65,56,684 ","6,70,577 ",,,,,,,,,,,,,,,,,,,,,
Kylie Minogue - Can't Get You out of My Head,"86,62,89,697 ","7,08,998 ",,,,,,,,,,,,,,,,,,,,,
Fort Minor - Remember the Name,"86,58,49,437 ","2,45,803 ",,,,,,,,,,,,,,,,,,,,,
zzoilo - Mon Amour,"86,53,47,099 ","2,76,320 ",2X2iPcwho1LGm2XWUqhOJH,GEMINI,mon amour,mon amour,58.0,160880.0,False,0.683,0.805,8.0,-7.678,0.0,0.106,0.343,0.0,0.109,0.692,109.953,4.0,chill,0.8109759341706027
Travis Scott - 90210,"86,53,04,781 ","3,67,976 ",,,,,,,,,,,,,,,,,,,,,
Labrinth - Mount Everest,"86,49,62,392 ","3,46,339 ",1ZdhOMWyFR8Iv9eylMGYg2,Labrinth,Imagination & the Misfit Kid,Mount Everest,83.0,157497.0,True,0.494,0.428,0.0,-7.239,0.0,0.205,0.236,0.0698,0.0816,0.44,87.724,4.0,indie,0.5203497115024446
"Tyler, The Creator - ARE WE STILL FRIENDS?","86,47,50,446 ","7,01,513 ",,,,,,,,,,,,,,,,,,,,,
Jason Mraz - Lucky,"86,46,39,204 ","2,76,039 ",0IktbUcnAGrvD03AWnz3Q8,Jason Mraz;Colbie Caillat,We Sing. We Dance. We Steal Things.,Lucky,74.0,189613.0,False,0.625,0.414,0.0,-8.7,1.0,0.0369,0.294,0.0,0.151,0.669,130.088,4.0,acoustic,0.8201647747827226
Yusuf / Cat Stevens - Wild World,"86,44,23,099 ","2,87,782 ",7mjSHL2Eb0kAwiKbvNNyD9,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Wild World,77.0,200560.0,False,0.48,0.542,0.0,-8.51,1.0,0.0348,0.345,0.000609,0.113,0.567,152.853,4.0,songwriter,0.5218121704269525
Baby Keem - ORANGE SODA,"86,43,55,616 ","2,83,899 ",,,,,,,,,,,,,,,,,,,,,
ATB - Your Love (9PM),"86,42,54,606 ","1,61,684 ",5YaskwnGDZFDRipaqzbwQx,ATB;Topic;A7S,Your Love (9PM),Your Love (9PM),79.0,150052.0,False,0.669,0.784,7.0,-5.603,1.0,0.112,0.194,6.28e-06,0.115,0.517,125.993,4.0,german,0.891835331738712
Rvssian - Santa,"86,41,00,921 ","5,46,571 ",,,,,,,,,,,,,,,,,,,,,
David Guetta - Where Them Girls At,"86,39,55,709 ","5,98,822 ",,,,,,,,,,,,,,,,,,,,,
Sophie Ellis-Bextor - Murder On The Dancefloor,"86,38,68,010 ","4,01,257 ",5rtpGGu3bPKsJEFjDGs63M,Sophie Ellis-Bextor,Read My Lips,Murder On The Dancefloor,62.0,229573.0,False,0.734,0.844,1.0,-5.357,0.0,0.0343,0.00346,1.81e-05,0.333,0.823,117.306,4.0,disco,0.9343414768130124
Kendrick Lamar - LOYALTY. FEAT. RIHANNA.,"86,30,04,282 ","2,46,800 ",,,,,,,,,,,,,,,,,,,,,
One Direction - You & I,"86,26,17,359 ","4,71,113 ",0OE5nvs8Sc1meDrjN7vwBw,Navos;HARLEE,You & I,You & I,59.0,168201.0,False,0.57,0.909,11.0,-4.171,0.0,0.0487,0.0375,0.000178,0.0817,0.659,123.911,4.0,groove,0.9163569145611687
Buffalo Springfield - For What It's Worth,"86,22,68,764 ","3,68,126 ",1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,Buffalo Springfield,For What It's Worth,78.0,153693.0,False,0.653,0.519,2.0,-10.164,1.0,0.0497,0.406,0.0209,0.101,0.822,98.883,4.0,folk,0.6469251593568417
Summer Walker - Girls Need Love,"86,22,35,920 ","3,23,331 ",,,,,,,,,,,,,,,,,,,,,
Bob Dylan - Knockin' On Heaven's Door,"86,15,96,277 ","6,78,656 ",4JiEyzf0Md7KEFFGWDDdCr,Guns N' Roses,Use Your Illusion II,Knockin' On Heaven's Door,79.0,336000.0,False,0.496,0.739,6.0,-7.193,1.0,0.0415,0.0211,0.00444,0.106,0.378,132.41,4.0,rock,0.785969651359957
Ed Sheeran - Don't,"86,15,33,430 ","1,38,038 ",5ngJKkOmjkN460b2ApBnLk,Colette Lush,Seven-One,Don't,60.0,208124.0,False,0.738,0.288,2.0,-8.721,0.0,0.0332,0.411,0.0,0.107,0.311,79.975,3.0,chill,0.4452267030523689
Travis Scott - CAN'T SAY,"86,14,00,943 ","1,77,917 ",27a1mYSG5tYg7dmEjWBcmL,Travis Scott,ASTROWORLD,CAN'T SAY,76.0,198408.0,True,0.702,0.708,10.0,-5.366,0.0,0.0547,0.201,0.0,0.118,0.713,147.98,4.0,house,0.5754151981289528
John Lennon - Imagine,"86,04,60,442 ","3,03,013 ",716eVtciaJCtTcaknS3QXr,Ben Platt,Imagine,imagine,65.0,164202.0,False,0.542,0.412,1.0,-6.822,1.0,0.0411,0.0421,2.03e-06,0.0884,0.284,130.203,5.0,show-tunes,0.82150408431733
Jason Derulo - Whatcha Say,"86,01,38,745 ","3,65,590 ",,,,,,,,,,,,,,,,,,,,,
Charlie Puth - Marvin Gaye,"85,95,65,995 ","2,73,349 ",,,,,,,,,,,,,,,,,,,,,
MGMT - Little Dark Age,"85,93,63,592 ","3,10,100 ",2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,Little Dark Age,83.0,299960.0,False,0.705,0.712,6.0,-6.156,1.0,0.0385,0.0102,0.000855,0.1,0.62,97.512,4.0,alternative,0.632831489795746
Avicii - SOS,"85,87,28,799 ","1,15,223 ",5pMmWfuL0FTGshYt7HVJ8P,ABBA,ABBA Gold,SOS,70.0,201360.0,False,0.393,0.719,5.0,-4.773,1.0,0.0279,0.0629,0.00432,0.219,0.497,124.353,4.0,swedish,0.9151775927292328
Kaash Paige - Love Songs,"85,79,65,703 ","4,13,997 ",7FAI5cqr0DEbh2U6ZZ7YNC,New Model Army,The Ghost Of Cain,Love Songs,23.0,184960.0,False,0.404,0.688,4.0,-14.802,1.0,0.0516,0.0892,5.23e-05,0.0671,0.515,71.684,4.0,goth,0.3725870838182883
Ed Sheeran - Dive,"85,59,64,234 ","2,09,772 ",2aXC0fD6qziwlOZZqhCqTd,Hot Shade;Mike Perry;Chris James,Dive,Dive,74.0,164490.0,False,0.654,0.787,4.0,-4.999,1.0,0.0502,0.00515,0.0,0.144,0.409,123.979,4.0,house,0.92317402688422
The Rolling Stones - Start Me Up,"85,59,13,054 ","2,60,365 ",,,,,,,,,,,,,,,,,,,,,
CJ - Whoopty,"85,53,98,590 ","75,123 ",,,,,,,,,,,,,,,,,,,,,
Michael Jackson - Thriller,"85,50,72,301 ","3,36,585 ",7azo4rpSUh8nXgtonC6Pkq,Michael Jackson,Scream,Thriller,70.0,358053.0,False,0.764,0.887,11.0,-3.726,1.0,0.0744,0.0816,0.00011,0.847,0.72,118.427,4.0,soul,0.9295057434780184
BLACKPINK - DDU-DU DDU-DU,"85,50,27,829 ","2,20,031 ",0txC7x8NTrzWVXpURcEf50,Teoman,Rock and Roll,Duş,37.0,286440.0,False,0.59,0.874,4.0,-3.42,1.0,0.0908,0.00304,5.67e-06,0.102,0.717,144.106,4.0,turkish,0.6193268890843839
Luke Combs - She Got the Best of Me,"85,49,59,848 ","3,81,357 ",,,,,,,,,,,,,,,,,,,,,
Libianca - People,"85,42,96,521 ","2,40,166 ",,,,,,,,,,,,,,,,,,,,,
Iggy Azalea - Fancy,"85,41,52,840 ","2,13,775 ",2qQpFbqqkLOGySgNK8wBXt,TWICE,FANCY YOU,FANCY,76.0,213880.0,False,0.697,0.874,5.0,-2.15,0.0,0.0449,0.0122,0.0,0.627,0.775,132.018,4.0,k-pop,0.778546072958879
Mon Laferte - Tu Falta De Querer,"85,40,88,994 ","7,12,943 ",7BsPT8jICeKZdoTmLBMDxS,Mon Laferte,Rock un sentimiento vol. I,Tu Falta De Querer,0.0,278546.0,False,0.394,0.473,10.0,-7.935,1.0,0.0281,0.0247,0.00684,0.112,0.45,129.996,3.0,latin,0.8236766639628013
Alessia Cara - Here,"85,33,76,102 ","4,00,354 ",6HAVjFro6OKMcY2xHOP0l7,Shallou,Here,Here,59.0,192133.0,False,0.643,0.558,7.0,-9.681,1.0,0.0477,0.746,0.209,0.135,0.238,106.95,4.0,soul,0.7592975023457407
John Travolta - You're The One That I Want,"85,27,88,373 ","2,65,980 ",,,,,,,,,,,,,,,,,,,,,
Playboi Carti - Shoota,"85,23,08,939 ","2,40,814 ",,,,,,,,,,,,,,,,,,,,,
Charlie Puth - How Long,"85,20,30,194 ","3,38,814 ",6wmAHw1szh5RCKSRjiXhPe,Charlie Puth,Voicenotes,How Long,73.0,200853.0,False,0.845,0.561,1.0,-5.253,0.0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,4.0,dance,0.8102914045688074
ROSALÃA - Con Altura,"85,18,72,876 ","1,14,636 ",,,,,,,,,,,,,,,,,,,,,
t.A.T.u. - All The Things She Said,"85,18,38,789 ","9,79,018 ",1lImSSazJdzC5sAzrJqDNr,Tomorrow,All the Things She Said,All the Things She Said,62.0,143639.0,False,0.546,0.809,8.0,-5.848,0.0,0.0904,0.11,0.000802,0.316,0.409,114.765,4.0,metal,0.8924566582289931
Jeremih - oui,"85,17,93,575 ","3,25,154 ",,,,,,,,,,,,,,,,,,,,,
"Taylor Swift - You're On Your Own, Kid","85,17,60,778 ","3,10,443 ",,,,,,,,,,,,,,,,,,,,,
Troye Sivan - Strawberries & Cigarettes,"85,12,84,896 ","1,70,981 ",3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,Strawberries & Cigarettes,82.0,201538.0,False,0.578,0.537,9.0,-8.676,1.0,0.0832,0.162,0.0,0.076,0.25,83.909,4.0,pop,0.481659888509474
Ed Sheeran - Perfect Duet (Ed Sheeran & BeyoncÃ©),"85,12,15,863 ","66,517 ",,,,,,,,,,,,,,,,,,,,,
The Kooks - Naive,"85,12,00,836 ","3,34,912 ",2VAGD3r6wODe61kJq0ZY3C,The Kooks,OO's Music Grandi Successi,Naive,1.0,206173.0,False,0.564,0.818,8.0,-6.202,0.0,0.0661,0.0767,0.0,0.0402,0.712,103.342,4.0,indie,0.7110597221646509
Suki Waterhouse - Good Looking,"85,09,20,334 ","6,18,147 ",3L3G4XFQqtFe9a3azMacZ5,Suki Waterhouse,Good Looking,Good Looking,80.0,214800.0,False,0.377,0.558,4.0,-9.076,1.0,0.0299,0.0789,0.000342,0.125,0.267,149.971,3.0,indie-pop,0.552264298627292
Bazzi - Beautiful,"85,08,95,808 ","2,00,932 ",6mzF8HvHdVrzJNd8M1uFCS,Crush,"Guardian (Original Television Soundtrack), Pt. 4",Beautiful,69.0,227583.0,False,0.416,0.41,10.0,-6.146,1.0,0.0292,0.843,0.0,0.107,0.219,110.252,4.0,k-pop,0.8158935681801825
Slipknot - Psychosocial,"85,08,27,897 ","4,70,477 ",3RAFcUBrCNaboRXoP3S5t1,Slipknot,All Hope Is Gone (10th Anniversary),Psychosocial,76.0,284120.0,False,0.568,0.981,2.0,-3.889,1.0,0.0887,0.00269,0.00275,0.0243,0.307,135.146,4.0,metal,0.7402178733438403
Chris Brown - Go Crazy,"85,04,17,821 ","3,33,196 ",1IIKrJVP1C9N7iPtG6eOsK,Chris Brown;Young Thug,Slime & B,Go Crazy,78.0,176960.0,True,0.755,0.578,0.0,-8.932,0.0,0.145,0.316,0.0,0.25,0.581,94.148,4.0,dance,0.5906415286152685
Lil Uzi Vert - Just Wanna Rock,"85,03,68,260 ","2,66,461 ",,,,,,,,,,,,,,,,,,,,,
Morat - Cuando Nadie Ve,"85,01,95,031 ","3,13,713 ",0WDqaJ9ODAUrmc8nansILJ,Morat,Hora del taco sin auto,Cuando Nadie Ve,2.0,219184.0,False,0.804,0.788,1.0,-4.586,0.0,0.0598,0.118,0.0,0.215,0.837,96.007,4.0,latin,0.6129868719288554
Childish Gambino - Heartbeat,"84,99,86,709 ","6,81,094 ",68Q6c22JNyLUlZYX4dE2tn,Claptone;Nathan Nicholson,Charmer,Heartbeat,65.0,329537.0,False,0.811,0.647,10.0,-7.916,0.0,0.0406,0.0174,0.349,0.0829,0.708,120.01,4.0,progressive-house,0.9734969741535842
